CUSTOMER ID,LINK TO LMS,LAST APPROVED AMOUNT,Max of dpd,Max of emi_paid,CIBIL SCORE,ACTIVE LOANS,OFFER TAKEN,CARD ASSIGNED,CARD REGISTERED,Last nbfc,BANK,NACH REGISTRATION STATUS,PAYBACK POINT,VENDOR CODE,Max of service_issue,Max of system_resolvedticket,OPEN TICKET,RESOLVED TICKET,REOPEN TICKET,OVERDUE TICKET,CLOSED TICKET
373979,https://lms.stasheasy.com/lead/customerInfo/373979/496344,35000,9,8,623,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"Axis Bank,UTI-Axis Bank",ACCEPTED,20000,"DCB,M2P FEDERAL",0,0,0,0,0,0,1
374458,https://lms.stasheasy.com/lead/customerInfo/374458/539618,6500,3,6,676,0,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"Axis Bank,UTI-Axis Bank",ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,7
376420,https://lms.stasheasy.com/lead/customerInfo/376420/544851,25500,1,8,628,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,SCB-Standard Chartered Bank,ACCEPTED,10000,DCB,0,0,0,0,0,1,8
376990,https://lms.stasheasy.com/lead/customerInfo/376990/820758,90645,3,6,687,1,0,N,N,EQX ANALYTICS PRIVATE LIMITED,HDF-HDFC Bank,ACCEPTED,0,,0,0,0,2,0,0,3
383468,https://lms.stasheasy.com/lead/customerInfo/383468/627048,6500,3,8,734,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
384131,https://lms.stasheasy.com/lead/customerInfo/384131/496548,37000,0,10,698,2,0,Y,Y,,,,0,DCB,0,0,0,1,0,0,1
385729,https://lms.stasheasy.com/lead/customerInfo/385729/488010,15000,1,10,713,2,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,20000,"DCB,MATCHMOVE FEDERAL",0,0,0,1,0,1,5
387637,https://lms.stasheasy.com/lead/customerInfo/387637/521881,5000,2,8,700,1,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"HDF-HDFC Bank,HDFC",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,1,1,0,12
388106,https://lms.stasheasy.com/lead/customerInfo/388106/539052,30000,0,8,676,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"HDF-HDFC Bank,HDFC",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
389555,https://lms.stasheasy.com/lead/customerInfo/389555/513217,27000,3,9,681,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,KKB-Kotak mahindra bank,ACCEPTED,10000,DCB,0,1,0,0,0,0,2
390884,https://lms.stasheasy.com/lead/customerInfo/390884/510655,40000,3,15,627,3,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICIC",ACCEPTED,0,MATCHMOVE FEDERAL,0,0,0,0,0,0,2
397724,https://lms.stasheasy.com/lead/customerInfo/397724/516452,16000,1,8,642,0,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,20000,"DCB,MATCHMOVE FEDERAL",0,0,0,2,0,0,8
399417,https://lms.stasheasy.com/lead/customerInfo/399417/580044,12000,3,6,649,0,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICICI Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,1,1,8
400246,https://lms.stasheasy.com/lead/customerInfo/400246/641193,60000,0,12,734,0,0,Y,Y,,,,20000,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,2
404128,https://lms.stasheasy.com/lead/customerInfo/404128/620101,14630,0,8,676,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"SBI-State Bank of India, India,STATE BANK OF INDIA",REJECTED,0,MATCHMOVE FEDERAL,0,0,0,0,0,0,2
405030,https://lms.stasheasy.com/lead/customerInfo/405030/685052,27957,3,7,710,1,1,N,N,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","KKB-KOTAK MAHINDRA BANK,Kotak Mahindra Bank",ACCEPTED,0,,0,0,0,0,0,0,1
406710,https://lms.stasheasy.com/lead/customerInfo/406710/538718,44500,0,8,636,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,IND-INDUSIND BANK,REJECTED,10000,DCB,0,0,0,0,0,1,7
412048,https://lms.stasheasy.com/lead/customerInfo/412048/546046,23500,0,6,1,0,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,IDI-Indian Bank,REJECTED,10000,DCB,0,0,0,0,0,0,11
428521,https://lms.stasheasy.com/lead/customerInfo/428521/555618,50000,0,8,671,2,0,Y,Y,,,,20000,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,3
430932,https://lms.stasheasy.com/lead/customerInfo/430932/566486,30000,3,6,693,0,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,CIT-Citibank,ACCEPTED,0,MATCHMOVE FEDERAL,0,0,0,0,0,0,7
433058,https://lms.stasheasy.com/lead/customerInfo/433058/576585,120000,0,14,675,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,"ICI-ICICI Bank,ICIC,ICICI Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,6
433703,https://lms.stasheasy.com/lead/customerInfo/433703/565126,78000,4,6,708,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,HDF-HDFC Bank,ACCEPTED,10000,DCB,0,0,0,0,0,0,2
439931,https://lms.stasheasy.com/lead/customerInfo/439931/743253,10000,3,10,689,3,0,Y,Y,"AKARA CAPITAL ADVISORS P LTD,Akara Capital Advisors Private Limited","Axis Bank,UTI-Axis Bank",ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,0
448188,https://lms.stasheasy.com/lead/customerInfo/448188/584889,15000,1,6,677,1,0,Y,Y,AKARA CAPITAL ADVISORS P LTD,HDF-HDFC Bank,ACCEPTED,0,"DCB,MATCHMOVE FEDERAL",0,0,0,0,0,0,1
449876,https://lms.stasheasy.com/lead/customerInfo/449876/603243,20140,3,7,661,2,0,Y,Y,EQX ANALYTICS PRIVATE LIMITED,CIT-Citibank,ACCEPTED,0,"DCB,M2P FEDERAL",0,0,0,0,0,0,4
481152,https://lms.stasheasy.com/lead/customerInfo/481152/627915,500,0,9,-1,0,0,Y,Y,,,,0,M2P FEDERAL,0,0,0,0,0,0,0
489616,https://lms.stasheasy.com/lead/customerInfo/489616/703940,50000,0,9,676,3,0,Y,Y,,,,0,DCB,0,0,0,0,0,1,7
517093,https://lms.stasheasy.com/lead/customerInfo/517093/710024,49000,0,17,702,1,0,Y,Y,,,,0,DCB,0,0,0,0,0,2,3
